Issue ID,Subject,Project,Subtasks,Subtasks ID,Stage
10124,640103 Разработка ,NIS Сербия SAP23006_NPS_01  ,,,
10123,Проект Закупки. Необходимо перенести Help в Закупки 10.5.1 и в ERP, Релизы ТУРБО,,,
10122,Проект закупки. Отчет по заявкам на закупку, Релизы ТУРБО,,,
10121,Проект Закупки. В Сделке (покупке) не работает сервис подбора позиций, Релизы ТУРБО,,,
10120, Алгоритмы. Класс реализации. @Ошибочный класс =< указан ошибочный класс>, SAP22004_KONS_03 Заработная плата и кадры,,,
10119,Проект Закупки. В плане закупок невозможно удалить позиции Заявок, Релизы ТУРБО,,,
10118,Установка ноты 366848 ,NIS Сербия SAP23006_NPS_01  ,,,
10117,Теряется приказ на поощрение, SAP22004_KONS_03 Заработная плата и кадры,,,
10116,Изменить логику работы документа Акт выполненных работ,СудДеп,,,
10115,СМ 7000392693 (2000103336) - Вывод проводок в ISU_SELL_BOOK_ADD13 - Дополнительный лист книги продаж 2013 в 01.2023,SAP21006_MOEK_39 ТП МОЭК SAP IS-U 2021-2024 гг.,,,
10114,Убрать возможность удаления в табличных частях карточки судебного органа,СудДеп,,,
10113,WEB.Не редактируется дата расчета в кадровых приказах., SAP22004_KONS_03 Заработная плата и кадры,,,
10112,"Не считается средняя зарплата, если период за который считается средний заработок, заморожен", SAP22004_KONS_03 Заработная плата и кадры,,,
10111,654784 Разработка ,NIS Сербия SAP23006_NPS_01  ,,,
10110,ТУРБО ТОРО 10.51 (web) - Распределение услуг, Релизы ТУРБО,,,
10109,ТУРБО ТОРО 10.51 (web) - Договоры и сделки , Релизы ТУРБО,,,
10108,ТУРБО ТОРО 10.51 (web) - Построение отчета АВС-классификации контрагентов, Релизы ТУРБО,,,
10107,620340 Разработка ,NIS Сербия SAP23006_NPS_01  ,,,
10106,Ошибки ТУРБО Договора 10.51, Релизы ТУРБО,,,
10105,"Проект Закупки. В Перемещении ТМЦ при вызове сервиса ""по заявкам на закупку""", Релизы ТУРБО,,,
10104,626972 Разработка ,NIS Сербия SAP23006_NPS_01  ,,,
10103,SHLOG-131 Доработка печатной формы ЗПП-42 по номеру анализа,РусАгро - ЗНИ,,,
10102,SHLOG-121 Доработка печатной формы СП-31 по номеру анализа и сорной примеси,РусАгро - ЗНИ,,,
10101,648157 NIS_инцидент,NIS Сербия SAP23006_NPS_01  ,,,
10100,Документация (технические требования) по интеграции,SAP22012_KONS_07 Интеграция SAP -ТУРБО,,,
10099,Привести наименование полей в справочниках к единому виду,Федеральное Казначейство,,,
10098,Расчет НДФЛ. Лишние суммы, SAP22004_KONS_03 Заработная плата и кадры,,,
